"REF_DATE","GEO","DGUID","Month of birth","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2013","Northwest Territories including Nunavut, place of residence of mother","","Month of birth, November","Number of live births","Number","223","units","0","v21400870","13.12.1","","..","","","0"
"2013","Northwest Territories including Nunavut, place of residence of mother","","Month of birth, November","Percentage of live births","Percentage","242","units","0","v21400871","13.12.2","","..","","","1"
"2013","Northwest Territories including Nunavut, place of residence of mother","","Month of birth, December","Number of live births","Number","223","units","0","v21400872","13.13.1","","..","","","0"
"2013","Northwest Territories including Nunavut, place of residence of mother","","Month of birth, December","Percentage of live births","Percentage","242","units","0","v21400873","13.13.2","","..","","","1"
"2013","Northwest Territories, place of residence of mother","2016A000261","Total, month of birth","Number of live births","Number","223","units","0","v21400874","14.1.1","665","","","","0"
"2013","Northwest Territories, place of residence of mother","2016A000261","Total, month of birth","Percentage of live births","Percentage","242","units","0","v21400875","14.1.2","100.0","","","","1"
"2013","Northwest Territories, place of residence of mother","2016A000261","Month of birth, January","Number of live births","Number","223","units","0","v21400876","14.2.1","70","","","","0"
"2013","Northwest Territories, place of residence of mother","2016A000261","Month of birth, January","Percentage of live births","Percentage","242","units","0","v21400877","14.2.2","10.5","","","","1"
"2013","Northwest Territories, place of residence of mother","2016A000261","Month of birth, February","Number of live births","Number","223","units","0","v21400878","14.3.1","50","","","","0"
"2013","Northwest Territories, place of residence of mother","2016A000261","Month of birth, February","Percentage of live births","Percentage","242","units","0","v21400879","14.3.2","7.5","","","","1"
"2013","Northwest Territories, place of residence of mother","2016A000261","Month of birth, March","Number of live births","Number","223","units","0","v21400880","14.4.1","49","","","","0"
"2013","Northwest Territories, place of residence of mother","2016A000261","Month of birth, March","Percentage of live births","Percentage","242","units","0","v21400881","14.4.2","7.4","","","","1"
"2013","Northwest Territories, place of residence of mother","2016A000261","Month of birth, April","Number of live births","Number","223","units","0","v21400882","14.5.1","61","","","","0"
"2013","Northwest Territories, place of residence of mother","2016A000261","Month of birth, April","Percentage of live births","Percentage","242","units","0","v21400883","14.5.2","9.2","","","","1"
"2013","Northwest Territories, place of residence of mother","2016A000261","Month of birth, May","Number of live births","Number","223","units","0","v21400884","14.6.1","53","","","","0"
"2013","Northwest Territories, place of residence of mother","2016A000261","Month of birth, May","Percentage of live births","Percentage","242","units","0","v21400885","14.6.2","8.0","","","","1"
"2013","Northwest Territories, place of residence of mother","2016A000261","Month of birth, June","Number of live births","Number","223","units","0","v21400886","14.7.1","52","","","","0"
"2013","Northwest Territories, place of residence of mother","2016A000261","Month of birth, June","Percentage of live births","Percentage","242","units","0","v21400887","14.7.2","7.8","","","","1"
"2013","Northwest Territories, place of residence of mother","2016A000261","Month of birth, July","Number of live births","Number","223","units","0","v21400888","14.8.1","58","","","","0"
"2013","Northwest Territories, place of residence of mother","2016A000261","Month of birth, July","Percentage of live births","Percentage","242","units","0","v21400889","14.8.2","8.7","","","","1"
"2013","Northwest Territories, place of residence of mother","2016A000261","Month of birth, August","Number of live births","Number","223","units","0","v21400890","14.9.1","69","","","","0"
"2013","Northwest Territories, place of residence of mother","2016A000261","Month of birth, August","Percentage of live births","Percentage","242","units","0","v21400891","14.9.2","10.4","","","","1"
"2013","Northwest Territories, place of residence of mother","2016A000261","Month of birth, September","Number of live births","Number","223","units","0","v21400892","14.10.1","58","","","","0"
"2013","Northwest Territories, place of residence of mother","2016A000261","Month of birth, September","Percentage of live births","Percentage","242","units","0","v21400893","14.10.2","8.7","","","","1"
"2013","Northwest Territories, place of residence of mother","2016A000261","Month of birth, October","Number of live births","Number","223","units","0","v21400894","14.11.1","47","","","","0"
"2013","Northwest Territories, place of residence of mother","2016A000261","Month of birth, October","Percentage of live births","Percentage","242","units","0","v21400895","14.11.2","7.1","","","","1"
"2013","Northwest Territories, place of residence of mother","2016A000261","Month of birth, November","Number of live births","Number","223","units","0","v21400896","14.12.1","40","","","","0"
"2013","Northwest Territories, place of residence of mother","2016A000261","Month of birth, November","Percentage of live births","Percentage","242","units","0","v21400897","14.12.2","6.0","","","","1"
"2013","Northwest Territories, place of residence of mother","2016A000261","Month of birth, December","Number of live births","Number","223","units","0","v21400898","14.13.1","58","","","","0"
"2013","Northwest Territories, place of residence of mother","2016A000261","Month of birth, December","Percentage of live births","Percentage","242","units","0","v21400899","14.13.2","8.7","","","","1"
"2013","Nunavut, place of residence of mother","2016A000262","Total, month of birth","Number of live births","Number","223","units","0","v21400900","15.1.1","926","","","","0"
"2013","Nunavut, place of residence of mother","2016A000262","Total, month of birth","Percentage of live births","Percentage","242","units","0","v21400901","15.1.2","100.0","","","","1"
"2013","Nunavut, place of residence of mother","2016A000262","Month of birth, January","Number of live births","Number","223","units","0","v21400902","15.2.1","61","","","","0"
"2013","Nunavut, place of residence of mother","2016A000262","Month of birth, January","Percentage of live births","Percentage","242","units","0","v21400903","15.2.2","6.6","","","","1"
"2013","Nunavut, place of residence of mother","2016A000262","Month of birth, February","Number of live births","Number","223","units","0","v21400904","15.3.1","63","","","","0"
"2013","Nunavut, place of residence of mother","2016A000262","Month of birth, February","Percentage of live births","Percentage","242","units","0","v21400905","15.3.2","6.8","","","","1"
"2013","Nunavut, place of residence of mother","2016A000262","Month of birth, March","Number of live births","Number","223","units","0","v21400906","15.4.1","84","","","","0"
"2013","Nunavut, place of residence of mother","2016A000262","Month of birth, March","Percentage of live births","Percentage","242","units","0","v21400907","15.4.2","9.1","","","","1"
"2013","Nunavut, place of residence of mother","2016A000262","Month of birth, April","Number of live births","Number","223","units","0","v21400908","15.5.1","68","","","","0"
"2013","Nunavut, place of residence of mother","2016A000262","Month of birth, April","Percentage of live births","Percentage","242","units","0","v21400909","15.5.2","7.3","","","","1"
"2013","Nunavut, place of residence of mother","2016A000262","Month of birth, May","Number of live births","Number","223","units","0","v21400910","15.6.1","95","","","","0"
"2013","Nunavut, place of residence of mother","2016A000262","Month of birth, May","Percentage of live births","Percentage","242","units","0","v21400911","15.6.2","10.3","","","","1"
"2013","Nunavut, place of residence of mother","2016A000262","Month of birth, June","Number of live births","Number","223","units","0","v21400912","15.7.1","70","","","","0"
"2013","Nunavut, place of residence of mother","2016A000262","Month of birth, June","Percentage of live births","Percentage","242","units","0","v21400913","15.7.2","7.6","","","","1"
"2013","Nunavut, place of residence of mother","2016A000262","Month of birth, July","Number of live births","Number","223","units","0","v21400914","15.8.1","80","","","","0"
"2013","Nunavut, place of residence of mother","2016A000262","Month of birth, July","Percentage of live births","Percentage","242","units","0","v21400915","15.8.2","8.6","","","","1"
"2013","Nunavut, place of residence of mother","2016A000262","Month of birth, August","Number of live births","Number","223","units","0","v21400916","15.9.1","87","","","","0"
"2013","Nunavut, place of residence of mother","2016A000262","Month of birth, August","Percentage of live births","Percentage","242","units","0","v21400917","15.9.2","9.4","","","","1"
"2013","Nunavut, place of residence of mother","2016A000262","Month of birth, September","Number of live births","Number","223","units","0","v21400918","15.10.1","77","","","","0"
"2013","Nunavut, place of residence of mother","2016A000262","Month of birth, September","Percentage of live births","Percentage","242","units","0","v21400919","15.10.2","8.3","","","","1"
"2013","Nunavut, place of residence of mother","2016A000262","Month of birth, October","Number of live births","Number","223","units","0","v21400920","15.11.1","89","","","","0"
"2013","Nunavut, place of residence of mother","2016A000262","Month of birth, October","Percentage of live births","Percentage","242","units","0","v21400921","15.11.2","9.6","","","","1"
"2013","Nunavut, place of residence of mother","2016A000262","Month of birth, November","Number of live births","Number","223","units","0","v21400922","15.12.1","65","","","","0"
"2013","Nunavut, place of residence of mother","2016A000262","Month of birth, November","Percentage of live births","Percentage","242","units","0","v21400923","15.12.2","7.0","","","","1"
"2013","Nunavut, place of residence of mother","2016A000262","Month of birth, December","Number of live births","Number","223","units","0","v21400924","15.13.1","87","","","","0"
"2013","Nunavut, place of residence of mother","2016A000262","Month of birth, December","Percentage of live births","Percentage","242","units","0","v21400925","15.13.2","9.4","","","","1"
"2013","Unknown province or territory, place of residence of mother","","Total, month of birth","Number of live births","Number","223","units","0","v21400926","16.1.1","0","","","","0"
"2013","Unknown province or territory, place of residence of mother","","Total, month of birth","Percentage of live births","Percentage","242","units","0","v21400927","16.1.2","0.0","","","","1"
"2013","Unknown province or territory, place of residence of mother","","Month of birth, January","Number of live births","Number","223","units","0","v21400928","16.2.1","0","","","","0"
"2013","Unknown province or territory, place of residence of mother","","Month of birth, January","Percentage of live births","Percentage","242","units","0","v21400929","16.2.2","0.0","","","","1"
"2013","Unknown province or territory, place of residence of mother","","Month of birth, February","Number of live births","Number","223","units","0","v21400930","16.3.1","0","","","","0"
"2013","Unknown province or territory, place of residence of mother","","Month of birth, February","Percentage of live births","Percentage","242","units","0","v21400931","16.3.2","0.0","","","","1"
"2013","Unknown province or territory, place of residence of mother","","Month of birth, March","Number of live births","Number","223","units","0","v21400932","16.4.1","0","","","","0"
"2013","Unknown province or territory, place of residence of mother","","Month of birth, March","Percentage of live births","Percentage","242","units","0","v21400933","16.4.2","0.0","","","","1"
"2013","Unknown province or territory, place of residence of mother","","Month of birth, April","Number of live births","Number","223","units","0","v21400934","16.5.1","0","","","","0"
"2013","Unknown province or territory, place of residence of mother","","Month of birth, April","Percentage of live births","Percentage","242","units","0","v21400935","16.5.2","0.0","","","","1"
"2013","Unknown province or territory, place of residence of mother","","Month of birth, May","Number of live births","Number","223","units","0","v21400936","16.6.1","0","","","","0"
"2013","Unknown province or territory, place of residence of mother","","Month of birth, May","Percentage of live births","Percentage","242","units","0","v21400937","16.6.2","0.0","","","","1"
"2013","Unknown province or territory, place of residence of mother","","Month of birth, June","Number of live births","Number","223","units","0","v21400938","16.7.1","0","","","","0"
"2013","Unknown province or territory, place of residence of mother","","Month of birth, June","Percentage of live births","Percentage","242","units","0","v21400939","16.7.2","0.0","","","","1"
"2013","Unknown province or territory, place of residence of mother","","Month of birth, July","Number of live births","Number","223","units","0","v21400940","16.8.1","0","","","","0"
"2013","Unknown province or territory, place of residence of mother","","Month of birth, July","Percentage of live births","Percentage","242","units","0","v21400941","16.8.2","0.0","","","","1"
"2013","Unknown province or territory, place of residence of mother","","Month of birth, August","Number of live births","Number","223","units","0","v21400942","16.9.1","0","","","","0"
"2013","Unknown province or territory, place of residence of mother","","Month of birth, August","Percentage of live births","Percentage","242","units","0","v21400943","16.9.2","0.0","","","","1"
"2013","Unknown province or territory, place of residence of mother","","Month of birth, September","Number of live births","Number","223","units","0","v21400944","16.10.1","0","","","","0"
"2013","Unknown province or territory, place of residence of mother","","Month of birth, September","Percentage of live births","Percentage","242","units","0","v21400945","16.10.2","0.0","","","","1"
"2013","Unknown province or territory, place of residence of mother","","Month of birth, October","Number of live births","Number","223","units","0","v21400946","16.11.1","0","","","","0"
"2013","Unknown province or territory, place of residence of mother","","Month of birth, October","Percentage of live births","Percentage","242","units","0","v21400947","16.11.2","0.0","","","","1"
"2013","Unknown province or territory, place of residence of mother","","Month of birth, November","Number of live births","Number","223","units","0","v21400948","16.12.1","0","","","","0"
"2013","Unknown province or territory, place of residence of mother","","Month of birth, November","Percentage of live births","Percentage","242","units","0","v21400949","16.12.2","0.0","","","","1"
"2013","Unknown province or territory, place of residence of mother","","Month of birth, December","Number of live births","Number","223","units","0","v21400950","16.13.1","0","","","","0"
"2013","Unknown province or territory, place of residence of mother","","Month of birth, December","Percentage of live births","Percentage","242","units","0","v21400951","16.13.2","0.0","","","","1"
"2014","Canada, place of residence of mother","2016A000011124","Total, month of birth","Number of live births","Number","223","units","0","v21400536","1.1.1","384577","","","","0"
"2014","Canada, place of residence of mother","2016A000011124","Total, month of birth","Percentage of live births","Percentage","242","units","0","v21400537","1.1.2","100.0","","","","1"
"2014","Canada, place of residence of mother","2016A000011124","Month of birth, January","Number of live births","Number","223","units","0","v21400538","1.2.1","31332","","","","0"
"2014","Canada, place of residence of mother","2016A000011124","Month of birth, January","Percentage of live births","Percentage","242","units","0","v21400539","1.2.2","8.1","","","","1"
"2014","Canada, place of residence of mother","2016A000011124","Month of birth, February","Number of live births","Number","223","units","0","v21400540","1.3.1","28505","","","","0"
"2014","Canada, place of residence of mother","2016A000011124","Month of birth, February","Percentage of live births","Percentage","242","units","0","v21400541","1.3.2","7.4","","","","1"
"2014","Canada, place of residence of mother","2016A000011124","Month of birth, March","Number of live births","Number","223","units","0","v21400542","1.4.1","31689","","","","0"
"2014","Canada, place of residence of mother","2016A000011124","Month of birth, March","Percentage of live births","Percentage","242","units","0","v21400543","1.4.2","8.2","","","","1"
"2014","Canada, place of residence of mother","2016A000011124","Month of birth, April","Number of live births","Number","223","units","0","v21400544","1.5.1","31109","","","","0"
"2014","Canada, place of residence of mother","2016A000011124","Month of birth, April","Percentage of live births","Percentage","242","units","0","v21400545","1.5.2","8.1","","","","1"
"2014","Canada, place of residence of mother","2016A000011124","Month of birth, May","Number of live births","Number","223","units","0","v21400546","1.6.1","33510","","","","0"
"2014","Canada, place of residence of mother","2016A000011124","Month of birth, May","Percentage of live births","Percentage","242","units","0","v21400547","1.6.2","8.7","","","","1"
"2014","Canada, place of residence of mother","2016A000011124","Month of birth, June","Number of live births","Number","223","units","0","v21400548","1.7.1","32205","","","","0"
"2014","Canada, place of residence of mother","2016A000011124","Month of birth, June","Percentage of live births","Percentage","242","units","0","v21400549","1.7.2","8.4","","","","1"
"2014","Canada, place of residence of mother","2016A000011124","Month of birth, July","Number of live births","Number","223","units","0","v21400550","1.8.1","34874","","","","0"
"2014","Canada, place of residence of mother","2016A000011124","Month of birth, July","Percentage of live births","Percentage","242","units","0","v21400551","1.8.2","9.1","","","","1"
"2014","Canada, place of residence of mother","2016A000011124","Month of birth, August","Number of live births","Number","223","units","0","v21400552","1.9.1","33848","","","","0"
"2014","Canada, place of residence of mother","2016A000011124","Month of birth, August","Percentage of live births","Percentage","242","units","0","v21400553","1.9.2","8.8","","","","1"
"2014","Canada, place of residence of mother","2016A000011124","Month of birth, September","Number of live births","Number","223","units","0","v21400554","1.10.1","33892","","","","0"
"2014","Canada, place of residence of mother","2016A000011124","Month of birth, September","Percentage of live births","Percentage","242","units","0","v21400555","1.10.2","8.8","","","","1"
"2014","Canada, place of residence of mother","2016A000011124","Month of birth, October","Number of live births","Number","223","units","0","v21400556","1.11.1","32880","","","","0"
"2014","Canada, place of residence of mother","2016A000011124","Month of birth, October","Percentage of live births","Percentage","242","units","0","v21400557","1.11.2","8.5","","","","1"
"2014","Canada, place of residence of mother","2016A000011124","Month of birth, November","Number of live births","Number","223","units","0","v21400558","1.12.1","30432","","","","0"
"2014","Canada, place of residence of mother","2016A000011124","Month of birth, November","Percentage of live births","Percentage","242","units","0","v21400559","1.12.2","7.9","","","","1"
"2014","Canada, place of residence of mother","2016A000011124","Month of birth, December","Number of live births","Number","223","units","0","v21400560","1.13.1","30301","","","","0"
"2014","Canada, place of residence of mother","2016A000011124","Month of birth, December","Percentage of live births","Percentage","242","units","0","v21400561","1.13.2","7.9","","","","1"
"2014","Newfoundland and Labrador, place of residence of mother","2016A000210","Total, month of birth","Number of live births","Number","223","units","0","v21400562","2.1.1","4573","","","","0"
"2014","Newfoundland and Labrador, place of residence of mother","2016A000210","Total, month of birth","Percentage of live births","Percentage","242","units","0","v21400563","2.1.2","100.0","","","","1"
"2014","Newfoundland and Labrador, place of residence of mother","2016A000210","Month of birth, January","Number of live births","Number","223","units","0","v21400564","2.2.1","397","","","","0"
"2014","Newfoundland and Labrador, place of residence of mother","2016A000210","Month of birth, January","Percentage of live births","Percentage","242","units","0","v21400565","2.2.2","8.7","","","","1"
"2014","Newfoundland and Labrador, place of residence of mother","2016A000210","Month of birth, February","Number of live births","Number","223","units","0","v21400566","2.3.1","345","","","","0"
"2014","Newfoundland and Labrador, place of residence of mother","2016A000210","Month of birth, February","Percentage of live births","Percentage","242","units","0","v21400567","2.3.2","7.5","","","","1"
"2014","Newfoundland and Labrador, place of residence of mother","2016A000210","Month of birth, March","Number of live births","Number","223","units","0","v21400568","2.4.1","366","","","","0"
"2014","Newfoundland and Labrador, place of residence of mother","2016A000210","Month of birth, March","Percentage of live births","Percentage","242","units","0","v21400569","2.4.2","8.0","","","","1"
"2014","Newfoundland and Labrador, place of residence of mother","2016A000210","Month of birth, April","Number of live births","Number","223","units","0","v21400570","2.5.1","405","","","","0"
"2014","Newfoundland and Labrador, place of residence of mother","2016A000210","Month of birth, April","Percentage of live births","Percentage","242","units","0","v21400571","2.5.2","8.9","","","","1"
"2014","Newfoundland and Labrador, place of residence of mother","2016A000210","Month of birth, May","Number of live births","Number","223","units","0","v21400572","2.6.1","400","","","","0"
"2014","Newfoundland and Labrador, place of residence of mother","2016A000210","Month of birth, May","Percentage of live births","Percentage","242","units","0","v21400573","2.6.2","8.7","","","","1"
"2014","Newfoundland and Labrador, place of residence of mother","2016A000210","Month of birth, June","Number of live births","Number","223","units","0","v21400574","2.7.1","381","","","","0"
"2014","Newfoundland and Labrador, place of residence of mother","2016A000210","Month of birth, June","Percentage of live births","Percentage","242","units","0","v21400575","2.7.2","8.3","","","","1"
"2014","Newfoundland and Labrador, place of residence of mother","2016A000210","Month of birth, July","Number of live births","Number","223","units","0","v21400576","2.8.1","405","","","","0"
"2014","Newfoundland and Labrador, place of residence of mother","2016A000210","Month of birth, July","Percentage of live births","Percentage","242","units","0","v21400577","2.8.2","8.9","","","","1"
"2014","Newfoundland and Labrador, place of residence of mother","2016A000210","Month of birth, August","Number of live births","Number","223","units","0","v21400578","2.9.1","394","","","","0"
"2014","Newfoundland and Labrador, place of residence of mother","2016A000210","Month of birth, August","Percentage of live births","Percentage","242","units","0","v21400579","2.9.2","8.6","","","","1"
"2014","Newfoundland and Labrador, place of residence of mother","2016A000210","Month of birth, September","Number of live births","Number","223","units","0","v21400580","2.10.1","411","","","","0"
"2014","Newfoundland and Labrador, place of residence of mother","2016A000210","Month of birth, September","Percentage of live births","Percentage","242","units","0","v21400581","2.10.2","9.0","","","","1"
"2014","Newfoundland and Labrador, place of residence of mother","2016A000210","Month of birth, October","Number of live births","Number","223","units","0","v21400582","2.11.1","390","","","","0"
"2014","Newfoundland and Labrador, place of residence of mother","2016A000210","Month of birth, October","Percentage of live births","Percentage","242","units","0","v21400583","2.11.2","8.5","","","","1"
"2014","Newfoundland and Labrador, place of residence of mother","2016A000210","Month of birth, November","Number of live births","Number","223","units","0","v21400584","2.12.1","364","","","","0"
"2014","Newfoundland and Labrador, place of residence of mother","2016A000210","Month of birth, November","Percentage of live births","Percentage","242","units","0","v21400585","2.12.2","8.0","","","","1"
"2014","Newfoundland and Labrador, place of residence of mother","2016A000210","Month of birth, December","Number of live births","Number","223","units","0","v21400586","2.13.1","315","","","","0"
"2014","Newfoundland and Labrador, place of residence of mother","2016A000210","Month of birth, December","Percentage of live births","Percentage","242","units","0","v21400587","2.13.2","6.9","","","","1"
"2014","Prince Edward Island, place of residence of mother","2016A000211","Total, month of birth","Number of live births","Number","223","units","0","v21400588","3.1.1","1421","","","","0"
"2014","Prince Edward Island, place of residence of mother","2016A000211","Total, month of birth","Percentage of live births","Percentage","242","units","0","v21400589","3.1.2","100.0","","","","1"
"2014","Prince Edward Island, place of residence of mother","2016A000211","Month of birth, January","Number of live births","Number","223","units","0","v21400590","3.2.1","117","","","","0"
"2014","Prince Edward Island, place of residence of mother","2016A000211","Month of birth, January","Percentage of live births","Percentage","242","units","0","v21400591","3.2.2","8.2","","","","1"
"2014","Prince Edward Island, place of residence of mother","2016A000211","Month of birth, February","Number of live births","Number","223","units","0","v21400592","3.3.1","110","","","","0"
"2014","Prince Edward Island, place of residence of mother","2016A000211","Month of birth, February","Percentage of live births","Percentage","242","units","0","v21400593","3.3.2","7.7","","","","1"
"2014","Prince Edward Island, place of residence of mother","2016A000211","Month of birth, March","Number of live births","Number","223","units","0","v21400594","3.4.1","108","","","","0"
"2014","Prince Edward Island, place of residence of mother","2016A000211","Month of birth, March","Percentage of live births","Percentage","242","units","0","v21400595","3.4.2","7.6","","","","1"
"2014","Prince Edward Island, place of residence of mother","2016A000211","Month of birth, April","Number of live births","Number","223","units","0","v21400596","3.5.1","118","","","","0"
"2014","Prince Edward Island, place of residence of mother","2016A000211","Month of birth, April","Percentage of live births","Percentage","242","units","0","v21400597","3.5.2","8.3","","","","1"
"2014","Prince Edward Island, place of residence of mother","2016A000211","Month of birth, May","Number of live births","Number","223","units","0","v21400598","3.6.1","107","","","","0"
"2014","Prince Edward Island, place of residence of mother","2016A000211","Month of birth, May","Percentage of live births","Percentage","242","units","0","v21400599","3.6.2","7.5","","","","1"
"2014","Prince Edward Island, place of residence of mother","2016A000211","Month of birth, June","Number of live births","Number","223","units","0","v21400600","3.7.1","126","","","","0"
"2014","Prince Edward Island, place of residence of mother","2016A000211","Month of birth, June","Percentage of live births","Percentage","242","units","0","v21400601","3.7.2","8.9","","","","1"
"2014","Prince Edward Island, place of residence of mother","2016A000211","Month of birth, July","Number of live births","Number","223","units","0","v21400602","3.8.1","128","","","","0"
"2014","Prince Edward Island, place of residence of mother","2016A000211","Month of birth, July","Percentage of live births","Percentage","242","units","0","v21400603","3.8.2","9.0","","","","1"
"2014","Prince Edward Island, place of residence of mother","2016A000211","Month of birth, August","Number of live births","Number","223","units","0","v21400604","3.9.1","136","","","","0"
"2014","Prince Edward Island, place of residence of mother","2016A000211","Month of birth, August","Percentage of live births","Percentage","242","units","0","v21400605","3.9.2","9.6","","","","1"
"2014","Prince Edward Island, place of residence of mother","2016A000211","Month of birth, September","Number of live births","Number","223","units","0","v21400606","3.10.1","130","","","","0"
"2014","Prince Edward Island, place of residence of mother","2016A000211","Month of birth, September","Percentage of live births","Percentage","242","units","0","v21400607","3.10.2","9.1","","","","1"
"2014","Prince Edward Island, place of residence of mother","2016A000211","Month of birth, October","Number of live births","Number","223","units","0","v21400608","3.11.1","122","","","","0"
"2014","Prince Edward Island, place of residence of mother","2016A000211","Month of birth, October","Percentage of live births","Percentage","242","units","0","v21400609","3.11.2","8.6","","","","1"
"2014","Prince Edward Island, place of residence of mother","2016A000211","Month of birth, November","Number of live births","Number","223","units","0","v21400610","3.12.1","98","","","","0"
"2014","Prince Edward Island, place of residence of mother","2016A000211","Month of birth, November","Percentage of live births","Percentage","242","units","0","v21400611","3.12.2","6.9","","","","1"
"2014","Prince Edward Island, place of residence of mother","2016A000211","Month of birth, December","Number of live births","Number","223","units","0","v21400612","3.13.1","121","","","","0"
"2014","Prince Edward Island, place of residence of mother","2016A000211","Month of birth, December","Percentage of live births","Percentage","242","units","0","v21400613","3.13.2","8.5","","","","1"
"2014","Nova Scotia, place of residence of mother","2016A000212","Total, month of birth","Number of live births","Number","223","units","0","v21400614","4.1.1","8617","","","","0"
"2014","Nova Scotia, place of residence of mother","2016A000212","Total, month of birth","Percentage of live births","Percentage","242","units","0","v21400615","4.1.2","100.0","","","","1"
"2014","Nova Scotia, place of residence of mother","2016A000212","Month of birth, January","Number of live births","Number","223","units","0","v21400616","4.2.1","710","","","","0"
"2014","Nova Scotia, place of residence of mother","2016A000212","Month of birth, January","Percentage of live births","Percentage","242","units","0","v21400617","4.2.2","8.2","","","","1"
"2014","Nova Scotia, place of residence of mother","2016A000212","Month of birth, February","Number of live births","Number","223","units","0","v21400618","4.3.1","638","","","","0"
"2014","Nova Scotia, place of residence of mother","2016A000212","Month of birth, February","Percentage of live births","Percentage","242","units","0","v21400619","4.3.2","7.4","","","","1"
"2014","Nova Scotia, place of residence of mother","2016A000212","Month of birth, March","Number of live births","Number","223","units","0","v21400620","4.4.1","679","","","","0"
"2014","Nova Scotia, place of residence of mother","2016A000212","Month of birth, March","Percentage of live births","Percentage","242","units","0","v21400621","4.4.2","7.9","","","","1"
"2014","Nova Scotia, place of residence of mother","2016A000212","Month of birth, April","Number of live births","Number","223","units","0","v21400622","4.5.1","634","","","","0"
"2014","Nova Scotia, place of residence of mother","2016A000212","Month of birth, April","Percentage of live births","Percentage","242","units","0","v21400623","4.5.2","7.4","","","","1"
"2014","Nova Scotia, place of residence of mother","2016A000212","Month of birth, May","Number of live births","Number","223","units","0","v21400624","4.6.1","700","","","","0"
"2014","Nova Scotia, place of residence of mother","2016A000212","Month of birth, May","Percentage of live births","Percentage","242","units","0","v21400625","4.6.2","8.1","","","","1"
"2014","Nova Scotia, place of residence of mother","2016A000212","Month of birth, June","Number of live births","Number","223","units","0","v21400626","4.7.1","704","","","","0"
"2014","Nova Scotia, place of residence of mother","2016A000212","Month of birth, June","Percentage of live births","Percentage","242","units","0","v21400627","4.7.2","8.2","","","","1"
"2014","Nova Scotia, place of residence of mother","2016A000212","Month of birth, July","Number of live births","Number","223","units","0","v21400628","4.8.1","820","","","","0"
"2014","Nova Scotia, place of residence of mother","2016A000212","Month of birth, July","Percentage of live births","Percentage","242","units","0","v21400629","4.8.2","9.5","","","","1"
"2014","Nova Scotia, place of residence of mother","2016A000212","Month of birth, August","Number of live births","Number","223","units","0","v21400630","4.9.1","784","","","","0"
"2014","Nova Scotia, place of residence of mother","2016A000212","Month of birth, August","Percentage of live births","Percentage","242","units","0","v21400631","4.9.2","9.1","","","","1"
"2014","Nova Scotia, place of residence of mother","2016A000212","Month of birth, September","Number of live births","Number","223","units","0","v21400632","4.10.1","812","","","","0"
"2014","Nova Scotia, place of residence of mother","2016A000212","Month of birth, September","Percentage of live births","Percentage","242","units","0","v21400633","4.10.2","9.4","","","","1"
"2014","Nova Scotia, place of residence of mother","2016A000212","Month of birth, October","Number of live births","Number","223","units","0","v21400634","4.11.1","742","","","","0"
"2014","Nova Scotia, place of residence of mother","2016A000212","Month of birth, October","Percentage of live births","Percentage","242","units","0","v21400635","4.11.2","8.6","","","","1"
"2014","Nova Scotia, place of residence of mother","2016A000212","Month of birth, November","Number of live births","Number","223","units","0","v21400636","4.12.1","699","","","","0"
"2014","Nova Scotia, place of residence of mother","2016A000212","Month of birth, November","Percentage of live births","Percentage","242","units","0","v21400637","4.12.2","8.1","","","","1"
"2014","Nova Scotia, place of residence of mother","2016A000212","Month of birth, December","Number of live births","Number","223","units","0","v21400638","4.13.1","695","","","","0"
"2014","Nova Scotia, place of residence of mother","2016A000212","Month of birth, December","Percentage of live births","Percentage","242","units","0","v21400639","4.13.2","8.1","","","","1"
"2014","New Brunswick, place of residence of mother","2016A000213","Total, month of birth","Number of live births","Number","223","units","0","v21400640","5.1.1","6982","","","","0"
"2014","New Brunswick, place of residence of mother","2016A000213","Total, month of birth","Percentage of live births","Percentage","242","units","0","v21400641","5.1.2","100.0","","","","1"
"2014","New Brunswick, place of residence of mother","2016A000213","Month of birth, January","Number of live births","Number","223","units","0","v21400642","5.2.1","601","","","","0"
"2014","New Brunswick, place of residence of mother","2016A000213","Month of birth, January","Percentage of live births","Percentage","242","units","0","v21400643","5.2.2","8.6","","","","1"
"2014","New Brunswick, place of residence of mother","2016A000213","Month of birth, February","Number of live births","Number","223","units","0","v21400644","5.3.1","478","","","","0"
"2014","New Brunswick, place of residence of mother","2016A000213","Month of birth, February","Percentage of live births","Percentage","242","units","0","v21400645","5.3.2","6.8","","","","1"
"2014","New Brunswick, place of residence of mother","2016A000213","Month of birth, March","Number of live births","Number","223","units","0","v21400646","5.4.1","586","","","","0"
"2014","New Brunswick, place of residence of mother","2016A000213","Month of birth, March","Percentage of live births","Percentage","242","units","0","v21400647","5.4.2","8.4","","","","1"
"2014","New Brunswick, place of residence of mother","2016A000213","Month of birth, April","Number of live births","Number","223","units","0","v21400648","5.5.1","593","","","","0"
"2014","New Brunswick, place of residence of mother","2016A000213","Month of birth, April","Percentage of live births","Percentage","242","units","0","v21400649","5.5.2","8.5","","","","1"
"2014","New Brunswick, place of residence of mother","2016A000213","Month of birth, May","Number of live births","Number","223","units","0","v21400650","5.6.1","677","","","","0"
